site_id,year,first_snow_melt,cont_snow_acc,last_snow_melt,first_snow_acc,max_swe,max_swe_doy,network,state,site_name,description,start,end,latitude,longitude,elev,county,aspect,slope,hillshade,canopy_height,modis_snow_melt,modis_snow_acc,LC
1005,2007,139,290,139,287,277,116,SNTL,CO,ute creek ,East Fork Ute Creek (130100020604),2000-08-01,2100-01-01,37.61,-105.37,10650,Costilla,143.335983276367,7.2788405418396,197,20,93,326,1
1005,2008,149,278,149,278,544,67,SNTL,CO,ute creek ,East Fork Ute Creek (130100020604),2000-08-01,2100-01-01,37.61,-105.37,10650,Costilla,143.335983276367,7.2788405418396,197,20,133,329,1
1005,2009,134,280,148,280,465,110,SNTL,CO,ute creek ,East Fork Ute Creek (130100020604),2000-08-01,2100-01-01,37.61,-105.37,10650,Costilla,143.335983276367,7.2788405418396,197,20,119,293,1
1005,2006,112,281,121,263,201,89,SNTL,CO,ute creek ,East Fork Ute Creek (130100020604),2000-08-01,2100-01-01,37.61,-105.37,10650,Costilla,143.335983276367,7.2788405418396,197,20,4,327,1
1005,2015,141,294,141,294,267,86,SNTL,CO,ute creek ,East Fork Ute Creek (130100020604),2000-08-01,2100-01-01,37.61,-105.37,10650,Costilla,143.335983276367,7.2788405418396,197,20,90,318,1
1005,2011,142,298,142,277,262,68,SNTL,CO,ute creek ,East Fork Ute Creek (130100020604),2000-08-01,2100-01-01,37.61,-105.37,10650,Costilla,143.335983276367,7.2788405418396,197,20,95,297,1
1005,2012,115,314,134,314,251,81,SNTL,CO,ute creek ,East Fork Ute Creek (130100020604),2000-08-01,2100-01-01,37.61,-105.37,10650,Costilla,143.335983276367,7.2788405418396,197,20,91,340,1
1005,2013,139,288,157,283,323,114,SNTL,CO,ute creek ,East Fork Ute Creek (130100020604),2000-08-01,2100-01-01,37.61,-105.37,10650,Costilla,143.335983276367,7.2788405418396,197,20,123,318,1
1005,2010,144,294,144,294,493,88,SNTL,CO,ute creek ,East Fork Ute Creek (130100020604),2000-08-01,2100-01-01,37.61,-105.37,10650,Costilla,143.335983276367,7.2788405418396,197,20,131,347,1
1005,2014,131,314,137,276,310,97,SNTL,CO,ute creek ,East Fork Ute Creek (130100020604),2000-08-01,2100-01-01,37.61,-105.37,10650,Costilla,143.335983276367,7.2788405418396,197,20,123,315,1
1006,2003,123,304,133,304,104,88,SNTL,NV,lewis peak ,Trout Creek (160401070903),2000-08-01,2100-01-01,40.36,-116.86,7400,Lander,336.821685791016,5.71887397766113,163,12,NA,329,10
1006,2004,119,291,134,263,345,65,SNTL,NV,lewis peak ,Trout Creek (160401070903),2000-08-01,2100-01-01,40.36,-116.86,7400,Lander,336.821685791016,5.71887397766113,163,12,77,358,10
1006,2005,140,329,140,329,335,89,SNTL,NV,lewis peak ,Trout Creek (160401070903),2000-08-01,2100-01-01,40.36,-116.86,7400,Lander,336.821685791016,5.71887397766113,163,12,69,328,10
1006,2007,100,340,159,278,201,61,SNTL,NV,lewis peak ,Trout Creek (160401070903),2000-08-01,2100-01-01,40.36,-116.86,7400,Lander,336.821685791016,5.71887397766113,163,12,72,328,10
1006,2008,129,348,158,285,325,82,SNTL,NV,lewis peak ,Trout Creek (160401070903),2000-08-01,2100-01-01,40.36,-116.86,7400,Lander,336.821685791016,5.71887397766113,163,12,103,347,10
1006,2009,129,340,129,278,363,107,SNTL,NV,lewis peak ,Trout Creek (160401070903),2000-08-01,2100-01-01,40.36,-116.86,7400,Lander,336.821685791016,5.71887397766113,163,12,79,338,10
1006,2006,128,327,150,290,452,101,SNTL,NV,lewis peak ,Trout Creek (160401070903),2000-08-01,2100-01-01,40.36,-116.86,7400,Lander,336.821685791016,5.71887397766113,163,12,111,354,10
1006,2015,73,306,118,306,89,34,SNTL,NV,lewis peak ,Trout Creek (160401070903),2000-08-01,2100-01-01,40.36,-116.86,7400,Lander,336.821685791016,5.71887397766113,163,12,21,326,10
1006,2011,134,309,134,309,366,89,SNTL,NV,lewis peak ,Trout Creek (160401070903),2000-08-01,2100-01-01,40.36,-116.86,7400,Lander,336.821685791016,5.71887397766113,163,12,117,361,10
1006,2012,7,348,99,298,8,1,SNTL,NV,lewis peak ,Trout Creek (160401070903),2000-08-01,2100-01-01,40.36,-116.86,7400,Lander,336.821685791016,5.71887397766113,163,12,1,342,10
1006,2013,114,324,114,301,249,71,SNTL,NV,lewis peak ,Trout Creek (160401070903),2000-08-01,2100-01-01,40.36,-116.86,7400,Lander,336.821685791016,5.71887397766113,163,12,89,333,10
1006,2010,125,310,134,298,211,96,SNTL,NV,lewis peak ,Trout Creek (160401070903),2000-08-01,2100-01-01,40.36,-116.86,7400,Lander,336.821685791016,5.71887397766113,163,12,108,308,10
1006,2014,108,318,108,305,112,64,SNTL,NV,lewis peak ,Trout Creek (160401070903),2000-08-01,2100-01-01,40.36,-116.86,7400,Lander,336.821685791016,5.71887397766113,163,12,28,357,10
1008,2003,155,302,159,255,368,133,SNTL,MT,onion park ,Upper Tenderfoot Creek (100301030801),1993-10-01,2100-01-01,46.91,-110.85,7410,Meagher,165.160064697266,2.80617189407349,189,23,NA,299,1
1008,2004,156,292,156,258,361,77,SNTL,MT,onion park ,Upper Tenderfoot Creek (100301030801),1993-10-01,2100-01-01,46.91,-110.85,7410,Meagher,165.160064697266,2.80617189407349,189,23,157,285,1
1008,2005,163,305,165,275,386,111,SNTL,MT,onion park ,Upper Tenderfoot Creek (100301030801),1993-10-01,2100-01-01,46.91,-110.85,7410,Meagher,165.160064697266,2.80617189407349,189,23,142,297,1
1008,2007,139,321,153,272,358,110,SNTL,MT,onion park ,Upper Tenderfoot Creek (100301030801),1993-10-01,2100-01-01,46.91,-110.85,7410,Meagher,165.160064697266,2.80617189407349,189,23,128,306,1
1008,2008,175,283,175,283,399,117,SNTL,MT,onion park ,Upper Tenderfoot Creek (100301030801),1993-10-01,2100-01-01,46.91,-110.85,7410,Meagher,165.160064697266,2.80617189407349,189,23,168,281,1
1008,2009,156,277,161,273,417,135,SNTL,MT,onion park ,Upper Tenderfoot Creek (100301030801),1993-10-01,2100-01-01,46.91,-110.85,7410,Meagher,165.160064697266,2.80617189407349,189,23,155,272,1
1008,2006,146,289,152,259,457,115,SNTL,MT,onion park ,Upper Tenderfoot Creek (100301030801),1993-10-01,2100-01-01,46.91,-110.85,7410,Meagher,165.160064697266,2.80617189407349,189,23,135,287,1
1008,2015,151,307,151,259,361,106,SNTL,MT,onion park ,Upper Tenderfoot Creek (100301030801),1993-10-01,2100-01-01,46.91,-110.85,7410,Meagher,165.160064697266,2.80617189407349,189,23,159,301,1
1008,2010,176,297,176,248,498,131,SNTL,MT,onion park ,Upper Tenderfoot Creek (100301030801),1993-10-01,2100-01-01,46.91,-110.85,7410,Meagher,165.160064697266,2.80617189407349,189,23,164,295,1
1008,2011,179,308,179,262,564,131,SNTL,MT,onion park ,Upper Tenderfoot Creek (100301030801),1993-10-01,2100-01-01,46.91,-110.85,7410,Meagher,165.160064697266,2.80617189407349,189,23,172,291,1
1008,2012,157,313,164,276,396,111,SNTL,MT,onion park ,Upper Tenderfoot Creek (100301030801),1993-10-01,2100-01-01,46.91,-110.85,7410,Meagher,165.160064697266,2.80617189407349,189,23,113,295,1
1008,2013,147,287,156,261,351,125,SNTL,MT,onion park ,Upper Tenderfoot Creek (100301030801),1993-10-01,2100-01-01,46.91,-110.85,7410,Meagher,165.160064697266,2.80617189407349,189,23,133,264,1
1008,2014,154,313,171,235,472,109,SNTL,MT,onion park ,Upper Tenderfoot Creek (100301030801),1993-10-01,2100-01-01,46.91,-110.85,7410,Meagher,165.160064697266,2.80617189407349,189,23,149,305,1
1009,2004,124,308,183,292,284,77,SNTL,MT,stringer creek ,Upper Tenderfoot Creek (100301030801),1995-10-01,2100-01-01,46.93,-110.9,6550,Meagher,215.497802734375,2.58225107192993,187,22,116,322,1
1009,2005,139,305,165,269,277,111,SNTL,MT,stringer creek ,Upper Tenderfoot Creek (100301030801),1995-10-01,2100-01-01,46.93,-110.9,6550,Meagher,215.497802734375,2.58225107192993,187,22,143,299,1
1009,2006,134,289,134,259,351,96,SNTL,MT,stringer creek ,Upper Tenderfoot Creek (100301030801),1995-10-01,2100-01-01,46.93,-110.9,6550,Meagher,215.497802734375,2.58225107192993,187,22,119,313,1
1009,2003,144,302,144,256,282,96,SNTL,MT,stringer creek ,Upper Tenderfoot Creek (100301030801),1995-10-01,2100-01-01,46.93,-110.9,6550,Meagher,215.497802734375,2.58225107192993,187,22,NA,299,1
1009,2008,151,309,168,283,328,118,SNTL,MT,stringer creek ,Upper Tenderfoot Creek (100301030801),1995-10-01,2100-01-01,46.93,-110.9,6550,Meagher,215.497802734375,2.58225107192993,187,22,149,302,1
1009,2009,146,296,146,273,310,93,SNTL,MT,stringer creek ,Upper Tenderfoot Creek (100301030801),1995-10-01,2100-01-01,46.93,-110.9,6550,Meagher,215.497802734375,2.58225107192993,187,22,146,272,1
1009,2010,157,312,170,298,381,128,SNTL,MT,stringer creek ,Upper Tenderfoot Creek (100301030801),1995-10-01,2100-01-01,46.93,-110.9,6550,Meagher,215.497802734375,2.58225107192993,187,22,164,311,1
1009,2007,129,322,147,290,290,110,SNTL,MT,stringer creek ,Upper Tenderfoot Creek (100301030801),1995-10-01,2100-01-01,46.93,-110.9,6550,Meagher,215.497802734375,2.58225107192993,187,22,121,306,1
1009,2011,161,312,161,297,470,122,SNTL,MT,stringer creek ,Upper Tenderfoot Creek (100301030801),1995-10-01,2100-01-01,46.93,-110.9,6550,Meagher,215.497802734375,2.58225107192993,187,22,132,313,1
1009,2012,135,277,151,277,328,84,SNTL,MT,stringer creek ,Upper Tenderfoot Creek (100301030801),1995-10-01,2100-01-01,46.93,-110.9,6550,Meagher,215.497802734375,2.58225107192993,187,22,113,308,1
1009,2013,135,289,135,268,295,113,SNTL,MT,stringer creek ,Upper Tenderfoot Creek (100301030801),1995-10-01,2100-01-01,46.93,-110.9,6550,Meagher,215.497802734375,2.58225107192993,187,22,133,299,1
1009,2014,145,313,145,285,406,97,SNTL,MT,stringer creek ,Upper Tenderfoot Creek (100301030801),1995-10-01,2100-01-01,46.93,-110.9,6550,Meagher,215.497802734375,2.58225107192993,187,22,143,325,1
1009,2015,126,307,126,304,267,64,SNTL,MT,stringer creek ,Upper Tenderfoot Creek (100301030801),1995-10-01,2100-01-01,46.93,-110.9,6550,Meagher,215.497802734375,2.58225107192993,187,22,118,301,1
1010,2004,120,291,120,291,457,62,SNTL,OR,crazyman flat ,Paradise Creek (180102020101),2001-09-01,2100-01-01,42.64,-120.95,6180,Klamath,56.375114440918,1.88487446308136,177,15,116,327,1
1010,2005,127,306,132,306,315,62,SNTL,OR,crazyman flat ,Paradise Creek (180102020101),2001-09-01,2100-01-01,42.64,-120.95,6180,Klamath,56.375114440918,1.88487446308136,177,15,141,304,1
1010,2006,136,314,136,312,749,95,SNTL,OR,crazyman flat ,Paradise Creek (180102020101),2001-09-01,2100-01-01,42.64,-120.95,6180,Klamath,56.375114440918,1.88487446308136,177,15,131,312,1
1010,2003,142,318,142,318,343,87,SNTL,OR,crazyman flat ,Paradise Creek (180102020101),2001-09-01,2100-01-01,42.64,-120.95,6180,Klamath,56.375114440918,1.88487446308136,177,15,NA,317,1
1010,2008,135,346,135,346,406,92,SNTL,OR,crazyman flat ,Paradise Creek (180102020101),2001-09-01,2100-01-01,42.64,-120.95,6180,Klamath,56.375114440918,1.88487446308136,177,15,136,345,1
1010,2009,125,321,125,317,269,78,SNTL,OR,crazyman flat ,Paradise Creek (180102020101),2001-09-01,2100-01-01,42.64,-120.95,6180,Klamath,56.375114440918,1.88487446308136,177,15,128,312,1
1010,2010,136,322,136,301,338,97,SNTL,OR,crazyman flat ,Paradise Creek (180102020101),2001-09-01,2100-01-01,42.64,-120.95,6180,Klamath,56.375114440918,1.88487446308136,177,15,134,310,1
1010,2007,120,327,120,290,381,61,SNTL,OR,crazyman flat ,Paradise Creek (180102020101),2001-09-01,2100-01-01,42.64,-120.95,6180,Klamath,56.375114440918,1.88487446308136,177,15,117,317,1
1010,2011,156,306,156,277,582,87,SNTL,OR,crazyman flat ,Paradise Creek (180102020101),2001-09-01,2100-01-01,42.64,-120.95,6180,Klamath,56.375114440918,1.88487446308136,177,15,154,306,1
1010,2012,132,334,148,295,439,98,SNTL,OR,crazyman flat ,Paradise Creek (180102020101),2001-09-01,2100-01-01,42.64,-120.95,6180,Klamath,56.375114440918,1.88487446308136,177,15,128,330,1
1010,2013,112,340,149,281,305,63,SNTL,OR,crazyman flat ,Paradise Creek (180102020101),2001-09-01,2100-01-01,42.64,-120.95,6180,Klamath,56.375114440918,1.88487446308136,177,15,111,333,1
1010,2014,101,318,101,318,137,63,SNTL,OR,crazyman flat ,Paradise Creek (180102020101),2001-09-01,2100-01-01,42.64,-120.95,6180,Klamath,56.375114440918,1.88487446308136,177,15,2,316,1
1010,2015,45,327,105,312,114,18,SNTL,OR,crazyman flat ,Paradise Creek (180102020101),2001-09-01,2100-01-01,42.64,-120.95,6180,Klamath,56.375114440918,1.88487446308136,177,15,45,318,1
1011,2004,183,296,183,296,1714,103,SNTL,WA,mf nooksack ,Clearwater Creek (171100040303),2002-10-01,2100-01-01,48.82,-121.93,4970,Whatcom,109.637832641602,1.86345613002777,182,27,121,288,1
1011,2005,151,302,151,302,815,107,SNTL,WA,mf nooksack ,Clearwater Creek (171100040303),2002-10-01,2100-01-01,48.82,-121.93,4970,Whatcom,109.637832641602,1.86345613002777,182,27,117,294,1
1011,2006,183,311,183,297,1745,136,SNTL,WA,mf nooksack ,Clearwater Creek (171100040303),2002-10-01,2100-01-01,48.82,-121.93,4970,Whatcom,109.637832641602,1.86345613002777,182,27,136,286,1
1011,2003,177,314,177,282,1567,123,SNTL,WA,mf nooksack ,Clearwater Creek (171100040303),2002-10-01,2100-01-01,48.82,-121.93,4970,Whatcom,109.637832641602,1.86345613002777,182,27,NA,312,1
1011,2008,193,325,193,280,1862,122,SNTL,WA,mf nooksack ,Clearwater Creek (171100040303),2002-10-01,2100-01-01,48.82,-121.93,4970,Whatcom,109.637832641602,1.86345613002777,182,27,137,301,1
1011,2009,193,304,193,275,1836,138,SNTL,WA,mf nooksack ,Clearwater Creek (171100040303),2002-10-01,2100-01-01,48.82,-121.93,4970,Whatcom,109.637832641602,1.86345613002777,182,27,153,283,1
1011,2010,192,296,192,296,1466,130,SNTL,WA,mf nooksack ,Clearwater Creek (171100040303),2002-10-01,2100-01-01,48.82,-121.93,4970,Whatcom,109.637832641602,1.86345613002777,182,27,163,307,1
1011,2007,188,314,188,275,1839,118,SNTL,WA,mf nooksack ,Clearwater Creek (171100040303),2002-10-01,2100-01-01,48.82,-121.93,4970,Whatcom,109.637832641602,1.86345613002777,182,27,150,305,1
1011,2015,147,306,147,306,411,106,SNTL,WA,mf nooksack ,Clearwater Creek (171100040303),2002-10-01,2100-01-01,48.82,-121.93,4970,Whatcom,109.637832641602,1.86345613002777,182,27,128,295,1
1011,2011,224,297,224,283,2263,137,SNTL,WA,mf nooksack ,Clearwater Creek (171100040303),2002-10-01,2100-01-01,48.82,-121.93,4970,Whatcom,109.637832641602,1.86345613002777,182,27,156,291,1
1011,2012,209,311,209,290,2474,117,SNTL,WA,mf nooksack ,Clearwater Creek (171100040303),2002-10-01,2100-01-01,48.82,-121.93,4970,Whatcom,109.637832641602,1.86345613002777,182,27,189,284,1
1011,2013,194,306,194,270,2068,122,SNTL,WA,mf nooksack ,Clearwater Creek (171100040303),2002-10-01,2100-01-01,48.82,-121.93,4970,Whatcom,109.637832641602,1.86345613002777,182,27,125,297,1
1011,2014,199,324,199,296,2159,130,SNTL,WA,mf nooksack ,Clearwater Creek (171100040303),2002-10-01,2100-01-01,48.82,-121.93,4970,Whatcom,109.637832641602,1.86345613002777,182,27,181,280,1
1012,2004,179,333,179,300,1740,113,SNTL,WA,swift creek ,Swift Creek (170800020304),2002-08-01,2100-01-01,46.16,-122.18,4440,Skamania,138.781005859375,6.27780771255493,194,27,154,317,1
1012,2005,149,301,149,301,785,106,SNTL,WA,swift creek ,Swift Creek (170800020304),2002-08-01,2100-01-01,46.16,-122.18,4440,Skamania,138.781005859375,6.27780771255493,194,27,67,297,1
1012,2006,185,314,185,314,2372,108,SNTL,WA,swift creek ,Swift Creek (170800020304),2002-08-01,2100-01-01,46.16,-122.18,4440,Skamania,138.781005859375,6.27780771255493,194,27,162,304,1
1012,2007,180,289,180,276,1864,112,SNTL,WA,swift creek ,Swift Creek (170800020304),2002-08-01,2100-01-01,46.16,-122.18,4440,Skamania,138.781005859375,6.27780771255493,194,27,149,314,1
1012,2008,202,325,202,294,2718,122,SNTL,WA,swift creek ,Swift Creek (170800020304),2002-08-01,2100-01-01,46.16,-122.18,4440,Skamania,138.781005859375,6.27780771255493,194,27,179,341,1
1012,2009,178,286,178,286,1509,134,SNTL,WA,swift creek ,Swift Creek (170800020304),2002-08-01,2100-01-01,46.16,-122.18,4440,Skamania,138.781005859375,6.27780771255493,194,27,150,307,1
1012,2010,203,297,203,297,2060,131,SNTL,WA,swift creek ,Swift Creek (170800020304),2002-08-01,2100-01-01,46.16,-122.18,4440,Skamania,138.781005859375,6.27780771255493,194,27,173,307,1
1012,2011,228,306,228,292,2629,136,SNTL,WA,swift creek ,Swift Creek (170800020304),2002-08-01,2100-01-01,46.16,-122.18,4440,Skamania,138.781005859375,6.27780771255493,194,27,183,300,1
1012,2003,178,314,178,289,1433,126,SNTL,WA,swift creek ,Swift Creek (170800020304),2002-08-01,2100-01-01,46.16,-122.18,4440,Skamania,138.781005859375,6.27780771255493,194,27,NA,316,1
1012,2012,207,314,207,294,2189,111,SNTL,WA,swift creek ,Swift Creek (170800020304),2002-08-01,2100-01-01,46.16,-122.18,4440,Skamania,138.781005859375,6.27780771255493,194,27,186,291,1
1012,2013,186,317,186,274,1819,81,SNTL,WA,swift creek ,Swift Creek (170800020304),2002-08-01,2100-01-01,46.16,-122.18,4440,Skamania,138.781005859375,6.27780771255493,194,27,154,302,1
1012,2014,175,346,175,299,1267,118,SNTL,WA,swift creek ,Swift Creek (170800020304),2002-08-01,2100-01-01,46.16,-122.18,4440,Skamania,138.781005859375,6.27780771255493,194,27,133,349,1
1012,2015,78,312,123,312,226,20,SNTL,WA,swift creek ,Swift Creek (170800020304),2002-08-01,2100-01-01,46.16,-122.18,4440,Skamania,138.781005859375,6.27780771255493,194,27,25,289,1
1013,2004,119,293,122,293,368,67,SNTL,UT,temple fork ,Temple Fork (160102030303),2001-11-01,2100-01-01,41.79,-111.55,7406,Cache,168.059600830078,2.20450615882874,187,18,95,323,14
1013,2005,140,308,140,276,483,90,SNTL,UT,temple fork ,Temple Fork (160102030303),2001-11-01,2100-01-01,41.79,-111.55,7406,Cache,168.059600830078,2.20450615882874,187,18,128,313,14
1013,2006,135,313,135,258,602,93,SNTL,UT,temple fork ,Temple Fork (160102030303),2001-11-01,2100-01-01,41.79,-111.55,7406,Cache,168.059600830078,2.20450615882874,187,18,119,311,14
1013,2007,118,331,160,279,295,70,SNTL,UT,temple fork ,Temple Fork (160102030303),2001-11-01,2100-01-01,41.79,-111.55,7406,Cache,168.059600830078,2.20450615882874,187,18,101,330,14
1013,2008,140,309,145,285,493,103,SNTL,UT,temple fork ,Temple Fork (160102030303),2001-11-01,2100-01-01,41.79,-111.55,7406,Cache,168.059600830078,2.20450615882874,187,18,137,336,14
1013,2009,136,316,136,277,516,107,SNTL,UT,temple fork ,Temple Fork (160102030303),2001-11-01,2100-01-01,41.79,-111.55,7406,Cache,168.059600830078,2.20450615882874,187,18,128,323,14
1013,2010,137,297,146,297,366,97,SNTL,UT,temple fork ,Temple Fork (160102030303),2001-11-01,2100-01-01,41.79,-111.55,7406,Cache,168.059600830078,2.20450615882874,187,18,109,309,14
1013,2011,158,305,158,279,737,112,SNTL,UT,temple fork ,Temple Fork (160102030303),2001-11-01,2100-01-01,41.79,-111.55,7406,Cache,168.059600830078,2.20450615882874,187,18,135,303,14
1013,2003,133,302,133,302,366,98,SNTL,UT,temple fork ,Temple Fork (160102030303),2001-11-01,2100-01-01,41.79,-111.55,7406,Cache,168.059600830078,2.20450615882874,187,18,NA,298,14
1013,2012,121,296,150,296,363,80,SNTL,UT,temple fork ,Temple Fork (160102030303),2001-11-01,2100-01-01,41.79,-111.55,7406,Cache,168.059600830078,2.20450615882874,187,18,99,333,14
1013,2013,129,301,129,301,328,85,SNTL,UT,temple fork ,Temple Fork (160102030303),2001-11-01,2100-01-01,41.79,-111.55,7406,Cache,168.059600830078,2.20450615882874,187,18,114,316,14
1013,2014,135,313,135,313,549,97,SNTL,UT,temple fork ,Temple Fork (160102030303),2001-11-01,2100-01-01,41.79,-111.55,7406,Cache,168.059600830078,2.20450615882874,187,18,121,316,14
1013,2015,112,308,141,308,300,65,SNTL,UT,temple fork ,Temple Fork (160102030303),2001-11-01,2100-01-01,41.79,-111.55,7406,Cache,168.059600830078,2.20450615882874,187,18,79,319,14
1014,2004,122,305,122,265,226,78,SNTL,CO,middle fork camp ,Headwaters Williams Fork (140100010402),2001-09-01,2100-01-01,39.8,-106.03,8940,Grand,357.709381103516,3.47894167900085,169,20,107,300,1
1014,2005,134,302,134,277,239,92,SNTL,CO,middle fork camp ,Headwaters Williams Fork (140100010402),2001-09-01,2100-01-01,39.8,-106.03,8940,Grand,357.709381103516,3.47894167900085,169,20,130,306,1
1014,2006,133,292,133,292,358,94,SNTL,CO,middle fork camp ,Headwaters Williams Fork (140100010402),2001-09-01,2100-01-01,39.8,-106.03,8940,Grand,357.709381103516,3.47894167900085,169,20,113,312,1
1014,2007,136,287,136,287,287,104,SNTL,CO,middle fork camp ,Headwaters Williams Fork (140100010402),2001-09-01,2100-01-01,39.8,-106.03,8940,Grand,357.709381103516,3.47894167900085,169,20,118,323,1
1014,2008,150,309,150,295,434,104,SNTL,CO,middle fork camp ,Headwaters Williams Fork (140100010402),2001-09-01,2100-01-01,39.8,-106.03,8940,Grand,357.709381103516,3.47894167900085,169,20,141,329,1
1014,2009,134,302,134,278,356,109,SNTL,CO,middle fork camp ,Headwaters Williams Fork (140100010402),2001-09-01,2100-01-01,39.8,-106.03,8940,Grand,357.709381103516,3.47894167900085,169,20,126,315,1
